title,text,label
pengadilan myanmar vonis 5 penjara aung san suu kyi tuduhan korupsi,rabu 27 april 2022 17 11 wib pejabat hukum myanmar rabu 27 4 2022 pemimpin terguling myanmar aung san suu kyi dijatuhi hukuman 5 penjara korupsi sumber straits times via reuters penulis edwin shri bimo editor desy afrianti bangkok kompas tv pengadilan myanmar menjatuhkan hukuman penjara 5 aung san suu kyi tuduhan korupsi rabu 27 4 2022 korupsi menimpanya laporan associated press rabu 27 4 2022 suu kyi digulingkan kudeta militer februari membantah tuduhan menerima emas ratusan ribu dolar suap rekan politik pendukungnya pakar hukum independen menganggap penuntutannya langkah adil mendiskreditkan suu kyi melegitimasi perebutan kekuasaan militer mencegah pemimpin terpilih berusia 76 peran aktif politik putri aung san pendiri myanmar suu kyi tokoh publik 1988 pemberontakan gagal melawan pemerintah militer membantu mendirikan partai liga nasional demokrasi menghabiskan 15 21 tahanan rumah memimpin perlawanan kekerasan demokrasi membuatnya hadiah nobel perdamaian 1991 tentara mengizinkan pemilu 2015 partainya menang telak kepala negara de facto partainya memenangkan mayoritas pemilu 2020 suu kyi dijatuhi hukuman enam penjara menghadapi 10 tuduhan korupsi tambahan baca junta militer myanmar serukan perundingan damai kelompok kelompok pemberontak etnis rabu 27 4 2022 pemimpin terguling myanmar aung san suu kyi dijatuhi hukuman 5 penjara korupsi win htein kiri tangan kanan pemimpin terguling myanmar aung san suu kyi dijatuhi hukuman 20 penjara pengadilan junta militer jumat 29 10 2021 tuduhan makar tingkat sumber straits times via afp hukuman maksimal uu pemberantasan korupsi 15 penjara denda ditotal suu kyi menghadapi sederet digabung membawa hukuman 100 penjara tuduhan memiliki kredibilitas kecuali mata pengadilan junta pendukung militer moe thuzar rekan yusof ishak institute pusat studi asia tenggara singapura,HukumDanKriminal
63 napi lapas jateng remisi waisak narkoba,semarang suaramerdeka wawasan com 63 narapidana napi lapas jawa memperoleh pengurangan hukuman remisi waisak 2566 be buddhist era kepala divisi pemasyarakatan kementerian hukum ham jawa supriyanto napi beragama buddha penerima remisi kasusnya tindak pidana narkoba warga binaan penghuni 13 lapas lembaga pemasyarakatan wilayah jateng supriyanto keterangan pers senin 16 mei 2022 baca mahasiswa ugm ciptakan mobil balap bimasakti diterbangkan belanda ajang student formula merinci 56 orang remisi napi narkoba sisanya tindak pidana supriyanto napi pengurangan hukuman beragama buddha besaran pengurangan hukuman 15 60 baca parade waisak 2556 be meriah ribuan orang padati jalan candi mendut borobudur napi langsung bebas memperoleh pengurangan hukuman supriyanto pemberian remisi penghargaan napi perilaku menjalani hukuman,HukumDanKriminal
kolonel priyanto tolak dakwaan pembunuhan berencana handi salsabila,jakarta kolonel infanteri priyanto kuasa hukumnya menolak dakwaan tuntutan oditur militer menyebut pembunuhan berencana penculikan handi saputra salsabila persidangan pengadilan militer ii jakarta selasa anggota tim kuasa hukum letda chk aleksander sitepu priyanto kejadian beranggapan handi salsabila meninggal dunia membawa kabur membuang sungai serayu kolonel infanteri priyanto terbukti tindak pidana didakwakan oditur militer dakwaan kesatu primer pasal 340 juncto pasal 55 ayat 1 kesatu kuhp dakwaan alternatif pasal 328 kuhp juncto pasal 55 ayat 1 kesatu kuhp aleksander membacakan nota pembelaan pledoi kolonel priyanto sidang pasal 340 kuhp dakwaan primer oditur mengatur hukuman pidana pembunuhan berencana ancamannya maksimal pidana mati penjara seumur hidup pasal 328 kuhp mengatur pidana penculikan ancaman hukumannya maksimal 12 oditur militer ii jakarta kolonel sus wirdel boy tuntutannya dibacakan sidang priyanto terbukti pembunuhan berencana majelis hakim memvonis terdakwa penjara seumur hidup kuasa hukum priyanto bersalah melanggar pasal 181 kuhp masuk dakwaan subsider ketiga oditur pasal 181 kuhp mengatur hukuman menghilangkan mayat maksud menyembunyikan kematian perbuatan pidana diancam hukuman penjara maksimal 9 kuasa hukum majelis hakim dipimpin brigjen tni faridah faisal membebaskan kolonel priyanto dakwaan primer dakwaan alternatif melepaskan tuntutan hukum berpedoman dakwaan majelis hakim menjatuhkan hukuman seringan ringannya majelis hakim berpendapat mohon putusan seadil adilnya letda aleksander nota pembelaan kuasa hukum majelis hakim mempertimbangkan rekam jejak priyanto berdinas tni angkatan darat terdakwa mempertaruhkan jiwa raganya nkri melaksanakan tugas operasi timor timor timor leste red aleksander priyanto kuasa hukumnya memperoleh tanda jasa satya lencana kesetiaan 8 16 24 satya lencana seroja kuasa hukum terdakwa menjalani persidangan sikap berterus terang menyesal berjanji mengulang perbuatannya,HukumDanKriminal
bandar narkoba pemilik sabu 105 5 kilogram divonis hukuman mati,pengadilan aceh vonis mati terdakwa narkoba pemilik 105 5 kilogram sabu republika co id banda aceh majelis hakim pengadilan pt banda aceh memvonis hukuman mati terdakwa kepemilikan narkoba jenis sabu sabu berat mencapai 105 5 kilogram vonis dibacakan majelis hakim sidang banding ptbanda aceh banda aceh kamis terdakwa nama syamsudir majelis hakim banding diketuai ahmad shalihin didampingi hakim indra cahya hakim yus enidar anggota putusan majelis hakim pt banda aceh mengubah putusan pengadilan idi kabupaten aceh timur menghukum terdakwa syamsudir pidana seumur hidup pidana mati vonis hukuman mati sesuai dakwaan tuntutan jaksa penuntut jpu kejaksaan negeri aceh timur terdakwa dituntut bersalah melanggar pasal 114 ayat 2 uu nomor 35 2009 narkotika jo pasal 55 ayat 1 1 kuhp pertimbangannya majelis hakim kejahatan narkotika indonesia mencapai dampak membahayakan kejahatan majelis hakim kejahatan sindikat mafia profesional militan terorganisir sistematis dampaknya merusak kesehatan karakter bangsa fakta terungkap persidangan majelis hakim terdakwa syamsudir berperan aktif sindikat mafia peredaran narkotika golongan satuberupa sabu sabu 105 5 kilogram hukuman dijatuhkan sesuai kesalahan terdakwa mendekati keadilan masyarakat diharapkan bermanfaat majelis hakim,HukumDanKriminal
mantan direktur operasi pt krakatau steel saksi dugaan korupsi,mantan direktur operasi pt krakatau steel saksi dugaan korupsi id pt krakatau steel korupsi proyek pembangunan jakarta mantan direktur operasi 1 pt krakatau engineering inisial fp diperiksa tim jaksa penyidik direktorat penyidikan jaksa agung muda bidang tindak pidana khusus jampidsus kejaksaan agung terkait dugaan korupsi pt krakatau steel 2011 saksi diperiksa fp mantan direktur operasi 1 pt krakatau engineering kepala pusat penerangan hukum kejaksaan agung kapuspenkum kejagung ketut sumedana keterangan diterima jakarta rabu sumedana fp diperiksa terkait perkara dugaan tindak pidana korupsi proyek pembangunan pabrik blast furnace pt krakatau steel 2011 periode 12 oktober 2010 2 oktober 2017 fp direktur bisnis operasi 1 pt krakatau engineering periode 2 oktober 2017 29 desember 2017 fp direktur teknik pengembangan merangkap plt direktur utama pt krakatau engineering pelaksanaan pembangunan proyek blast furnace project pt krakatau steel negosiasi penandatanganan kontrak subkontraktor nilai rp500 juta rp2 miliar fp berperan perikatan kontrak bridging loan pinjaman lunak pembangunan bfc project direktur utama pt krakatau steel periode oktober 2017 pemeriksaan saksi memperkuat pembuktian melengkapi pemberkasan perkara dugaan tindak pidana korupsi proyek pembangunan pabrik blast furnace pt krakatau steel 2011 sumedana pemeriksaan saksi dilaksanakan mengikuti ketat protokol kesehatan menerapkan 3m,HukumDanKriminal
kpk penyelidikan formula e berjalan,plt juru bicara kpk penyelidikan dugaan korupsi formula e berjalan republika co id jakarta komisi pemberantasan korupsi kpk penyelidikan dugaan pidana korupsi penyelenggaraan formula e berjalan kendati kpk mengakui pengusutan perkara membutuhkan penyelidikan kpk penyelesaian butuh plt juru bicara kpk ali fikri jakarta kamis 12 5 2022 kpk dasar desakan melanjutkan penyidikan perkara dipercepat diperlambat sesuai mekanisme hukum kpk keterangan terkait melanjutkan kpk menganalisa keterangan berupaya menemukan dugaan peristiwa pidana korupsi dki jakarta resmi tuan rumah balap abb fia formula e 4 juni 2022 keputusan ditetapkan fia world motor sport council paris 15 oktober 2021 meratifikasi kalender balapan musim 8 2021 2022 wakil ketua kpk alexander marwata lembaga antikorupsi jni menyelidiki alasan tingginya biaya penyelenggaraan formula e dki jakarta biaya dikeluarkan pemprov dki dibanding kota penyelenggara,HukumDanKriminal
aung san suu kyi divonis penjara,pengadilan myanmar jatuhkan hukuman penjara aung san suu kyi republika co id naypyidaw pengadilan myanmar menjatuhkan hukuman penjara aung san suu kyi rabu 27 4 2022 dinyatakan bersalah 11 korupsi menimpanya sumber proses persidangan hakim kota naypyidaw menjatuhkan putusan pengadilan digelar persidangan diadakan tertutup informasi terbatas perempuan berusia 76 dipindahkan penjara menjalani hukuman hukuman korupsi suu kyi didakwa 18 pelanggaran membawa hukuman penjara maksimum gabungan 190 terbukti bersalah penangkapan suu kyi ditahan lokasi dirahasiakan pemimpin junta min aung hlaing tinggal hukuman desember januari pelanggaran relatif hukuman enam terbaru berpusat tuduhan suu kyi menerima 11 4 kg emas pembayaran tunai 600 ribu dolar as anak didiknya berubah penuduh korupsi phyo min thein suu kyi menyebut tuduhan masuk akal mantan pejabat partai berkuasa digulingkan suu kyi nay phone latt keputusan pengadilan bersifat kekuasaan militer dinilai bertahan mengakui keputusan undang undang peradilan junta teroris rakyat mengakuinya nay phone latt naungan pemerintah persatuan nasional nug mendeklarasikan pemberontakan rakyat pemerintahan militer peduli hukuman bertahan myanmar kekacauan kudeta masyarakat internasional menolak persidangan tindakan konyol menuntut pembebasan suu kyi junta menolak mengizinkan kunjungan suu kyi utusan khusus asia tenggara mencoba krisis militer suu kyi diadili kejahatan menjalani proses hukum pengadilan independen militer menolak kritik internasional campur tangan urusan negara berdaulat,HukumDanKriminal
aung san suu kyi dinyatakan bersalah korupsi,rabu 27 4 2022 pengadilan myanmar memutuskan aung san suu kyi bersalah menerima suap 600 000 miliar dolar as setara rp 8 6 miliar suap bentuk uang tunai emas batangan mantan kepala yangon kota wilayah terbesar myanmar perbuatannya aung san suu kyi dijatuhi hukuman penjara total hukuman penjara 11 dinyatakan bersalah pelanggaran simak selengkapnya video penulis bernadette aderi puspaningrum penulis naskah claudia aviolola narator claudia aviolola video editor claudia aviolola produser adil pradipta aungsansuukyi jernihkanharapan,HukumDanKriminal
puan pelaku penculikan pencabulan anak jakarta bogor dijerat uu tpks,jakarta kompas com ketua dpr ri puan maharani aparat penegak hukum menjerat pelaku penculikan pencabulan anak wilayah jakarta bogor dijerat undang undang nomor 12 2022 tindak pidana kekerasan seksual tpks pelaku dihukum seberat beratnya pasal pidana penculikan dijerat uu tpks resmi diundangkan korban keluarganya keadilan puan keterangan tertulis jumat 13 5 2022 puan uu tpks disahkan dpr ri 12 april 2022 dirancang progresif melindungi korban kekerasan seksual salah satunya hukuman berat pelaku dibandingkan hukuman diatur kitab undang undang hukum pidana kuhp contoh implementasi penegakan hukum aparat berwenang lapangan terang baca tersangka penculikan 10 anak bogor jakarta klaim terlibat bom thamrin hukuman berat menimbulkan efek jera pelaku mencoba perbuatan serius anak anak generasi penerus bangsa jaminan perlindungan bentuk kekerasan seksual puan dikutip kompas tv polisi menangkap pelaku penculikan anak bogor jakarta viral media sosial 12 anak korban polisi menduga motif pencabulan aksi pelaku,HukumDanKriminal
polisi pelaku penculikan anak bogor jaksel residivis terorisme,polisi tersangka mengikuti pelatihan poso 7 republika co id jakarta polisi mengungkap fakta terkait penculikan anak bogor jakarta selatan pelaku bernama abbi rizal afif 28 residivis terorisme bersangkutan mengikuti pelatihan poso berdasarkan pengakuan tersangka tersangka kali menjalani hukuman pidana kalinya menjalani hukuman pidana terorisme bersangkutan mengikuti pelatihan poso 7 kapolres bogor akbp iman imanuddin kamis 12 5 2022 iman tersangka penculikan anak mengaku kali menjalani hukuman pidana tindak pidana terorisme iman tersangka tindak pidana 378 penipuan daerah depok tersangka kali menjalani hukuman pidana kalinya menjalani hukuman pidana terorisme iman iman penyidik mendalami motif tersangka penculikan anak korban penculikan iman anak 10 anak diduga korban penculikan kepolisian menyelamatkan korban penguasaan tersangka motifnya dalami penyidik pemeriksaan pendalaman tidaknya tindak kekerasan seksual terang iman perbuatannya pelaku dijerat pasal 330 kuhp ancaman hukuman 7 penjara kepolisian menemukan fakta terkait penculikan bocah berinisial f bogor k jakarta selatan pelaku bernama abbi rizal afif 28 pelaku diduga memiliki kelainan seksual pengakuan korban berhubungan seks menyimpang keterangan korban dipaksa mohon maaf diluar batas normal lihat modus pelaku penyimpangan seksual kapolres metro jakarta selatan kombes pol budhi herdi susianto awak media kamis 12 5 budhi pemaksaan tindakan seks menyimpang mengerahkan tim psikologis membantu korban terlepas trauma trauma healing budhi berharap peristiwa menjijikkan membekas pikiran korban keterangan korban dipaksa mohon maaf diluar batas normal ya cepat hilangkan membekas anak dewasa budhi kekerasan fisik budhi korban tim polres bogor kabupaten penyelidikan didalami hasil penyelidikan polres jakarta selatan bogor budhi,HukumDanKriminal
pengamat penyebab kepala daerah korupsi,ott kpk efek jera kepala daerah republika co id jakarta pengamat komunikasi politik universitas esa unggul jamiluddin ritonga penangkapan bupati bogor ade yasin menambah deret ditangkapnya kepala daerah kpk ott kpk efek jera kepala daerah disebabkan vonis hukuman rendah kepala daerah terjerat korupsi divonis hukuman republika co id kamis 28 4 2022 melanjutkan vonis diikuti upaya pemiskinan si koruptor jera koruptor masyarakat menerima koruptor menjalani hukuman kesan masyarakat menyambut koruptor suka cita koruptor diasingkan masyarakat akibatnya sang koruptor nyaman berbaur masyarakat ketiga besarnya biaya politik kepala daerah modal politik dikembalikan gaji tunjangannya menjabat akibatnya kepala daerah menutupi biaya politik halal mencari sumber keuangan menutupi cost politik korupsi jalan cepat menutupi cost politik berlaku kepala daerah terkena ott kpk komisi pemberantasan korupsi kpk menangkap tangan ott bupati kabupaten bogor ade yasin politisi partai persatuan pembangunan ppp diciduk 12 orang anggota bpk jawa barat kpk ott bupati ade yasin terkait suap pengurusan temuan laporan keuangan pemerintah kabupaten bogor giat kpk kabupateb bogor selasa 26 4 malam rabu 27 4 2022 ott terkait dugaan suap pengurusan temuan laporan keuangan pemerintah kabupaten bogor plt juru bicara kpk ali fikri,HukumDanKriminal
pn jaksel gelar sidang perdana praperadilan dahlan iskan,pengadilan negeri jakarta selatan pn jaksel dijadwalkan menggelar sidang perdana praperadilan diajukan mantan menteri bumn dahlan iskan sidang praperadilan terkait dugaan korupsi pengadaan mobil listrik ditangani kejaksaan agung kejagung iya sidang perdana dahlan humas pn jaksel made sutrisna dikonfirmasi senin 27 2 memimpin jalannya persidangan made jam sidang dibuka sidang jamnya menunggu kelengkapan kuasa hukum dahlan yusril ihza mahendara agenda sidang praperadilan perdana mendengarkan keberatan kliennya penetapan status tersangka kejagung yusril jaksa kejagung menghadiri sidang perdana praperadilan dugaan korupsi pengadaan mobil listrik senin sidang mudah mudahan kejaksaan sidang praperadilan diputus minggu yusril jakarta jumat 24 februari 2017 kejagung menetapkan dahlan tersangka dugaan korupsi proyek pengadaan 16 mobil listrik proyek dilaksanakan dahlan menjabat menteri bumn kejagung mengeluarkan surat perintah penyidikan sprindik mantan dirut pt pln 26 januari 2017,HukumDanKriminal
bnn amankan 32 kg sabu jaringan malaysia 1 pelaku tewas,badan narkotika nasional bnn mengamankan 32 kg narkoba jenis sabu jaringan malaysia pelaku ditembak mati berusaha kabur pengejaran medan sumatera utara sumut pelaku tangkap meninggal bernama ananda bagus 29 membawa narkoba mengirim lari dikejar anggota dilumpuhkan ditembak dada tersangka satunya hadapan bernama benny pasaribu kepala bnn budi waseso jumpa pers kantor bnn cawang jakarta timur senin 27 2 2017 pria akrab disapa buwas peranan tersangka kurir barang bukti bnn mengklaim menyelamatkan 160 ribu jiwa hitung menyelamatkan jiwa manusia nominal bnn megembangkan lokasi ditangkapnya pelaku bnn jaringan malaysia pantau pengirimannya diikuti lanjutkan penindakannya buwas akibat perbuatannya pelaku kepala bnn buwas terancam maksimal hukuman mati penjara seumur hidup narkoba kejahatan,HukumDanKriminal
dikepung polisi bolong si pelaku curanmor berdaya,meningkatnya laporan kehilangan motor wilayah hukum polsekta samarinda utara aparat kepolisian ekstra keras menghentikan sepak terjang pelaku tindak pencurian kendaraan bermotor curanmor polisi rumah kos kawasan kesehatan sungai pinang samarinda kalimantan timur selasa 26 1 2016 diduga rumah kos tinggal terduga pelaku curanmor kedatangan polisi berpakaian preman haris alias bolong 33 terkejut bolong berdaya akibat kepungan polisi diinterograsi polisi bolong mengakui beraksi kali mencari motor kuncinya tergantung motornya dibongkar dijual penadah singkat selasa 26 1 2016 hasil curiannya bolong langsung menjualnya disimpan dijual seharga rp 800 ribu rp 2 juta bolong polisi mengamankan penadah motor hasil curiannya samsuddin 30 abbas 31 polisi mengamankan motor hasil jarahan bolong,HukumDanKriminal
ongkos banjarmasin pria nekat jambret tas irt,pria berusia 48 kepergok menjambret langsung bulanan warga kawasan gunung lingai samarinda kalimantan timur selasa 26 1 2016 10 30 wita teriakan histeris rumah tangga irt korban jambret sontak warga terkejut langsung mengejar penjambret warga langsung menghujani pukulan tendangan orang memukul jambret balok wajah berlumur darah berjalan terpincang pincang muhammad digiring polsekta samarinda utara akibat ulahnya dijumpai kantor polisi muhammad mengaku sengaja niat jahat akibat kepepet pulang kampung banjarmasin kalimantan selatan pulang uang samarinda red menahan sakit selasa 26 1 2016 memiliki pekerjaan menafkahi istri anaknya muhammad mengambil pilihan perantauannya kota tepian tinggal rumah teman cari pekerjaan,HukumDanKriminal
bantu teman bayar utang pelajar smk nekat curi tabung gas,niat berujung penjara dialami pelajar smk membantu temannya butuh uang membayar utang sr 16 pelajar kelas x smk negeri kota tepian sr membantu sopian 19 kesulitan uang mencari duit mencuri tabung elpiji 3 kg milik pedagang bilangan jalan cipto mangunkusumo selasa 26 1 2016 13 00 wita tertangkap warga menggondol buah tabung elpiji dijual pengakuan sr mengajak sopian mencuri temannya butuh uang membayar utang rp 60 ribu bantu bayar utang beraksi bolos sekolah rencananya jual seharga rp 100 ribu uangnya bayar utang sopian sisanya jajan sr mengaku kali mencuri tabung elpiji,HukumDanKriminal
rasakan hasil curian maling laptop tewas dihajar massa,apes maling merasakan hasil curiannya pria kelahiran jakarta bulanan massa ngamuk ulahnya peristiwa kamis 14 1 2016 21 00 wita jalan walter mongonsidi rt 23 kelurahan dadi mulya samarinda ulu kalimantan timur anggi sukma putra 27 menahan perih tubuhnya pasalnya orang memukulinya ratusan orang menggebuk warga jalan swadaya beruntung anggi diselamatkan ketua rt 23 suprapto edi 48 memabawa masuk rumahnya 1 jam rumah edi jajaran kepolisian polsekta samarinda ulu menjemput anggi digiring mapolsekta jalan ir juanda proses penjemputan anggi berjalan mulus pasalnya massa geram ulah anggi menunggu rumah edi bogem mentah anggi keributan warga salah anggota kepolisian amankan pelaku meninggal dipukuli puluhan mukul ratusan suprapto edi kamis 14 1 2016,HukumDanKriminal
naas babak belur dihajar eh warga salah tangkap,mito alias usro nampak tertidur berdaya sabtu 9 1 2016 pagi usro dihajar massa rt 32 manggar sari balikpapan kalimantan timur diduga pencuri meresahkan warga manggar ketua rt 31 manggar sari andi aspar usro dihakimi warga kedapatan masuk rumah warga 04 00 wita dianggap pencuri dicari rt 32 diterapkan darurat keamanan desa penjagaan diperketat mencurigakan langsung ditanggapi serius andi minggu kerap pencurian wilayah manggar sari rt 32 pelakunya mengambil uang barang berharga pakaian gadis dirobek robek usro ditolong polisi wanita dihajar massa usro dilarikan rumah sakit perawatan medis paur subbag humas polres balikpapan rumah korban keterangan keluarga korban usro rumah pamannya rt 32 polisi menyelamatkan korban salah tangkap suharto,HukumDanKriminal
duh nekat wanita mencuri bawa anaknya balita,sh 37 diamankan mengambil iphone perusahaan katering kawasan gunung guntur warga gunung sari ilir mengaku terpaksa mencuri memenuhi kebutuhan sehari ditemui sabtu 9 1 2016 polsek balikpapan utara sh anak perempuannya berusia 1 5 sh mengakui perbuatannya berharap pemilik iphone curi menyelesaikan kekeluargaan nekat mencuri memenuhi kebutuhan sehari berharap diselesaikan kekeluargaan sh sh mengaku istri anggota polisi bertugas direktorat lintas polda kaltim melibatkan suaminya biar menanggung perbuat meneteskan air mata anak anaknya telantar tahanan balikpapan sh mengaku tinggal anak anaknya keluarga anak sel tahanan pangkuannya anak berkaus merah mengusap air mata wajah sh anaknya pisah sh lakukan ditiru anak anak sh dekapan ibunya anak perempuan meninggalkan ibunya sel tahanan tinggalkan anak sh mengusap air mata sh cerita sh anaknya bertamu perusahaan katering gunung guntur sh berpura pura memesan katering jenis menu disediakan katering ditinggal sh mengambil ponsel merek iphone meja pamit pesanan kateringnya dicatat pemilik katering sh menjual iphone toko klandasan balikpapan kota seharga rp 500 000 sh diamankan jumat 8 1 2016 sore paur subbag humas polres balikpapan iptu suharto proses penyidikan terbukti tkp kejadian perkara pencurian tersangka diproses sesuai hukum laporan diduga pencurinya sh proses hukum berlanjut penyidikan iptu suharto,HukumDanKriminal
asus emirsyah satar bekas direktur produksi pt citilink indonesia diperiksa kpk,komisi pemberantasan korupsi pendalaman suap pengadaan pesawat mesin airbus sas rolls royce jumat 24 2 kpk memeriksa orang saksi emirsyah saksi rullianto hadinoto putri anggraeni hadinoto anak mantan direktur produksi pt citilink indonesia hadinoto soedigno orang diperiksa saksi tersangka esa emirsyah satar juru bicara kpk febri diansyah kpk menetapkan mantan direktur utama pt garuda indonesia emirsyah syatar soetikno soedarjo beneficial owner connaught international pendiri pt mugi rekso abadi tersangka perbuatannya emirsyah penerima suap disangkakan melanggar pasal 12 huruf a pasal 12 huruf b pasal 11 undang undang tipikor jo pasal 55 ayat 1 1 jo pasal 64 ayat 1 kuhpidana soetikno pemberi perantara rolls royce disangkakan melanggar pasal 5 ayat 1 huruf b pasal 13 uu tipikor jo pasal 55 ayat 1 1 jo pasal 64 ayat 1 kuhpidana,HukumDanKriminal
jalan jalan santri remaja curi motor,santri remaja pondok pesantren ponpes balikpapan kalimantan timur terpaksa menghabiskan malam tahanan polsek balikpapan utara bertiga kedapatan mencuri motor perumnas jalan aw syahrani balikpapan utara selasa 5 1 2016 ketiganya ua 14 ma 13 hr 13 bermain playstation perumnas rt 16 batu ampar bermain motor mio putih bernomor polisi kt3843z ketiganya motor kondisi dikunci ganda kesempatan ketiganya langsung membawa lari motor keterangan pelaku ditemui polsek balikpapan utara rabu 6 1 2016 ketiganya memiliki kendaraan jalan jalan mengakui perbuatan salah memiliki motor jalan jalan terpaksa orangtua membelikan ua kapolsek balikpapan utara akp sarbini ketiga tersangka penahanan orangtua tersangka diversi proses diakui internasional terbaik efektif menangani anak berhadapan hukum red pelaku umur lakukan diversi orangtua tersangka polsek balikpapan utara bersedia membina anak berhadapan hukum sarbini ketiganya diamankan mendorong kendaraan hasil curian bengkel diceritakan korban menjenguk keluarganya sakit daerah perumnas batu ampar korban pulang motor diparkir rumah hilang mendengar tim opsnal tkp kejadian perkara menemukan ketiganya jl telindung muara rapak balikpapan utara tersangka mengaku orangtua dibelikan motor usia mencukupi ketiganya diizinkan membawa motor dibelikan motor dikasih umur motor rumah orangtua mengizinkan mengendarainya ma ketiga tersangka dikembalikan orangtua pembinaan akp sarbini berpesan orangtua mengawasi anak anaknya rumah orangtua mewaspadai kemana anaknya pergi lepas pantauan apapun anak sarbini,HukumDanKriminal
polisi tangkap pencuri congkel pintu area kargo bandara,polsek bandara mengamankan ld 18 sabtu 19 12 2015 ld pencuri beraksi kawasan bandara sultan aji muhammad sulaiman sams sepinggan balikpapan ld jumat 18 12 2015 mencongkel pintu proyek kargo pompa air unit unit vibrator besi 10 batang total barang sitaan rp 20 juta diamankan polisi polisi mengejar tersangka teman ld kapolsek bandara akp boney wahyu wicaksana tersangka buron diduga membawa laptop unit merek toshiba asus tersangka dicari area kargo bandara pt surya sarana sentosa sasaran pelaku corporation apron sub kontraktor melaporkan kejadian kehilangan tersangka diamankan gang mawar rumahnya jl marsma iswahyudi rt 03 keluharan sepinggan laporan terima kali 24 jam pencuri diamankan pencuri residivis 10 pencurian sepeda motor boney tersangka dijerat pasal 363 kuhp pencurian ancaman penjara dijalani ld media ld mengaku mencuri uang membeli rokok ld mengaku mencuri motor kawasan jalan staal kuda balikpapan uang gubakan beli rokok dipenjara 11 curanmor ld,HukumDanKriminal
geger peristiwa berdarah hajatan tewaskan orang pelaku buron,peristiwa berdarah menggegerkan suasana hajatan desa senabah kecamatan muara bengkal kabupaten kutai timur pemuda desa bernama m zaki tewas bersimbah darah luka tusuk dada warga berkelahi warga desa mulupan berinisial ma jembatan senin 21 12 2015 kepolisian pengejaran pelaku membuahkan hasil pelaku pengejaran titik pelarian hadang titik terang tersangka kapolres kutim iptu mas ud selasa 22 12 2015 informasi dihimpun mas ud tindakan perusakan dilanjutkan perkelahian lawan tersangka berkelahi korban diawali tingkah korban membunyikan knalpot suara kencang menaikturunkan gas kendaraan tersangka kesal perusakan kendaraan korban senang perkelahian menewaskan korban mas ud,HukumDanKriminal
pelaku bom panci cicendo sembunyi kantor kelurahan arjuna,pelaku peledak bom panci taman pandawa jalan krisna kelurahan arjuna kecamatan cicendo kota bandung senin 27 2 pagi bersembunyi kantor kelurahan arjuna kecamatan cicendo membakarnya kapolda jabar irjen pol anton charliyan langsung kejadian meledakan bom panci pelaku langsung masuk kantor kelurahan membebaskan tahanan ditahan densus 88 pelaku bersembunyi kelurahan arjuna tuntunan tahanan densus dibebaskan anton menyebut pelaku duga membawa senjata api masuk kantor kelurahan terdengar suara tembakan pelaku baku tembak pelaku petugas brimob polda jabar,HukumDanKriminal
habib rizieq bersaksi sidang ahok besok humas pn jakut,selasa 28 2 besok agenda sidang penistaan agama terdakwa basuki tjahaja purnama alias ahok mendengarkan saksi jaksa penuntut berdasarkan jadwal saksi jaksa salah satunya imam front pembela islam habib rizieq shihab pengadilan negeri jakarta utara mempercayakan pengamanan habib rizieq kepolisian habib rizieq dikawal massa pengamanan sidang saksi rizieq polisi mengamankannya humas pengadilan negeri jakarta utara hasoloan sianturi dihubungi senin 27 2 sidang mendengarkan kesaksian habib rizieq saksi ahli pidana abdul chair sidang besok agendanya memeriksa saksi ahli habib rizieq shihab saksi ahli agama dr abdul chair r ahli pidana saksi ahli dikonfirmasi kehadirannya jaka jaksa menjamin hadir sidang membantah kuasa hukum terdakwa ahok menghadirkan saksi fakta ahli sidang besok diagendakan saksi meringankan terdakwa jpu,HukumDanKriminal
kbri kl pastikan pendampingan hukum siti aisyah,kedutaan republik indonesia kbri kuala lumpur pendampingan hukum siti aisyah warga indonesia tersangka dugaan pembunuhan warga korea utara malaysia disetujuinya pendampingan pengacara siti aisyah wakil kbri malaysia perkembangan terkait siti pengacara direktur perlindungan wni badan hukum indonesia kementerian negeri muhammad iqbal pesan singkat diterima jakarta minggu 26 1 sabtu 25 2 10 30 tim perlindungan wni kbri kuala lumpur didampingi pengacara kunjungan kekonsuleran siti aisyah kantor polisi cyberjaya kunjungan tindak pemberian akses kekonsuleran menlu malaysia menlu ri jumat malam 24 2 kunjungan 30 menit pertemuan 2 tahap tahap wakil kbri melalukan pemindaian sidik jari perangkat bergerak memverifikasi kewarganegaraan berdasarkan data paspor tahap pejabat kekonsuleran menemui sa iqbal hasil verifikasi terkonfirmasi sidik jari sa sesuai data paspor dimiliki iqbal pertemuan sa pejabat kekonsuleran kbri kondisi kesehatan sa persetujuan sa memperoleh pendampingan hukum pengacara hak hak hukum sa pejabat kekonsuleran kbri pengacara informasi proses pendampingan hukum pertemuan sa mengaku kondisi sehat perlakuan penahanan sa persetujuan pendampingan hukum pengacara kbri iqbal kementerian negeri menghubungi resmi keluarga sa serang terkait kunjungan kekonsuleran pesan sa orang tuanya,HukumDanKriminal
